item_id,order_id,product_id,quantity,unit_price,discount_percent
935,378,200,1,6076.52,20
936,378,518,2,1345.66,5
937,378,346,2,3665.21,15
938,379,134,1,7476.85,10
939,379,376,5,7531.28,0
940,379,405,1,2766.19,25
941,379,99,4,6346.78,0
942,380,198,2,6787.64,0
943,381,91,5,2954.44,20
944,382,218,4,3699.47,15
945,383,365,2,2106.81,15
946,384,112,4,1548.89,50
947,385,216,4,4534.83,0
948,385,119,5,2394.17,0
949,385,459,2,4480.79,30
950,385,140,2,1975.66,30
951,386,128,1,5196.57,50
952,386,49,1,3027.45,0
953,386,297,5,4559.25,0
954,386,262,3,7486.2,25
955,387,431,4,5678.68,50
956,387,468,5,3069.36,10
957,388,394,5,4328.59,15
958,389,513,2,913.26,0
959,389,180,3,6359.16,5
960,390,302,1,6264.65,5
961,390,57,2,3496.01,50
962,391,159,5,7921.18,25
963,391,32,4,3711.73,20
964,391,234,4,1805.66,30
965,391,371,5,2673.65,50
966,392,292,5,7186.82,0
967,392,146,1,7684.16,0
968,393,416,-3,6456.22,0
969,393,445,5,4401.55,0
970,393,388,3,4449.85,50
971,393,16,3,675.15,5
972,394,195,4,6661.85,0
973,394,258,5,2761.13,0
974,394,247,2,3249.5,0
975,394,279,5,2554.87,30
976,395,2,1,1397.54,5
977,396,65,5,3186.32,20
978,397,207,1,6129.71,30
979,398,27,1,6533.08,15
980,399,83,1,542.29,10
981,400,465,5,5928.07,0
982,400,201,4,6916.9,30
983,400,52,5,5172.38,0
984,401,452,2,2233.96,25
985,401,460,4,3186.83,0
986,401,134,2,6127.43,20
987,402,486,-3,6409.47,25
988,402,69,4,7857.66,50
989,403,270,1,4239.45,30
990,403,238,1,1667.67,25
991,403,367,1,7638.13,15
992,404,479,2,7692.01,0
993,404,169,5,3767.61,5
994,405,225,1,103.67,0
995,406,136,2,7838.4,15
996,406,386,4,4630.14,15
997,406,304,1,3635.17,30
998,406,331,3,488.56,0
999,407,97,2,2422.73,0
1000,408,210,3,517.91,25
1001,408,111,3,3247.04,30
1002,408,175,2,5953.24,25
1003,408,504,2,6688.27,0
1004,409,176,1,2162.68,20
1005,409,449,5,5902.93,25
1006,410,249,4,1929.87,30
1007,410,419,1,1500.01,15
1008,411,505,3,6027.14,0
1009,412,490,4,7956.29,25
1010,412,415,1,7511.74,5
1011,412,374,5,1257.7,0
1012,412,185,1,1234.67,0
1013,413,375,3,1357.82,20
1014,413,108,1,4358.69,25
1015,414,179,4,5886.67,30
1016,414,408,1,1196.08,50
1017,414,275,4,7643.64,30
1018,415,17,4,4380.68,30
1019,415,35,2,7356.83,15
1020,416,520,5,5781.59,10
1021,416,346,3,2455.28,50
1022,417,520,1,3669.72,30
1023,418,184,1,3587.1,15
1024,418,490,2,3273.06,20
1025,418,27,2,7779.67,0
1026,418,66,5,3105.54,0
1027,419,154,4,3990.52,30
1028,419,158,5,3548.07,25
1029,419,40,2,4656.75,25
1030,419,191,5,4242.66,20
1031,420,370,3,2227.68,0
1032,420,40,4,4994.36,25
1033,421,351,1,7208.16,0
1034,422,472,3,7480.42,20
1035,422,302,5,1208.8,50
1036,422,276,2,5108.2,0
1037,423,106,2,1637.09,50
1038,423,192,3,2159.75,15
1039,423,183,5,5807.12,25
1040,423,414,3,7752.16,0
1041,424,105,2,4902.71,15
1042,424,401,2,7522.68,0
1043,425,270,-3,5201.98,30
1044,425,329,4,4513.61,0
1045,425,230,4,2369.71,10
1046,426,77,2,5023.12,30
1047,427,342,4,1402.04,5
1048,428,216,3,779.48,15
1049,428,111,4,2669.44,25
1050,429,375,3,1811.11,0
1051,429,100,5,6558.56,25
1052,429,47,2,3633.88,15
1053,430,291,5,6788.18,0
1054,431,125,1,1500.87,20
1055,432,490,5,5886.76,0
1056,432,357,1,1125.23,30
1057,432,439,4,1181.11,15
1058,432,519,4,2663.2,50
1059,433,142,4,2308.35,0
1060,433,348,4,4130.65,10
1061,433,295,5,2973.31,15
1062,433,122,2,2505.88,50
1063,434,41,4,300.63,0
1064,435,238,2,3042.78,5
1065,436,334,2,7031.24,0
1066,437,35,1,2659.42,25
1067,437,187,5,5100.74,30
1068,437,393,1,2346.47,30
1069,438,512,5,5762.23,0
1070,438,300,2,7201.06,25
1071,438,172,4,150.29,15
1072,438,224,3,7602.65,0
1073,439,195,5,936.3,0
1074,439,313,1,4891.98,0
1075,440,251,1,164.11,0
1076,441,475,3,1711.26,30
1077,441,414,-3,1403.97,25
1078,441,186,5,5354.74,0
1079,441,273,3,2634.71,15
1080,442,334,2,6915.63,0
1081,442,392,2,4136.33,25
1082,442,187,5,907.77,0
1083,442,65,4,5198.82,0
1084,443,191,2,6318.97,5
1085,443,220,1,1463.1,50
1086,443,335,4,7647.2,20
1087,443,148,5,2495.27,30
1088,444,209,2,2973.17,5
1089,444,126,3,2533.69,20
1090,445,166,4,7071.8,5
1091,445,341,4,7541.0,50
1092,445,120,3,4663.11,25
1093,445,450,2,4868.5,50
1094,446,57,2,3577.12,0
1095,447,510,2,4807.58,30
1096,447,142,1,5692.56,15
1097,447,249,5,7571.85,30
1098,448,138,-2,5434.24,0
1099,448,193,3,6345.63,0
1100,449,501,1,2195.96,30
1101,449,516,5,5519.51,25
1102,450,366,3,5577.22,15
1103,450,42,2,4326.42,0
1104,450,398,-2,7826.12,5
1105,450,329,1,6855.97,50
1106,451,216,4,6697.95,0
1107,452,357,1,5179.0,0
1108,453,198,1,3875.95,30
1109,454,426,5,7302.07,50
1110,455,118,1,4788.53,0
1111,455,119,2,5103.0,0
1112,455,420,2,6947.17,25
1113,455,92,4,1203.12,0
1114,456,43,1,925.59,0
1115,457,449,5,3627.28,15
1116,458,38,2,5999.51,5
1117,458,214,3,3508.44,15
1118,459,107,2,7027.29,10
1119,460,405,3,811.79,0
1120,460,335,5,2763.53,0
1121,461,199,2,3067.06,0
1122,461,68,3,2864.81,20
1123,462,132,2,4594.07,15
1124,463,122,1,1908.02,25
1125,463,335,2,3448.51,15
1126,463,218,5,2524.87,0
1127,463,27,1,692.1,0
1128,464,166,4,3437.43,15
1129,464,171,4,4009.37,0
1130,465,437,4,7715.55,20
1131,466,110,4,1099.21,10
1132,467,228,3,6926.04,0
1133,467,372,3,563.32,0
1134,467,378,4,4558.98,25
1135,468,357,3,3030.02,50
1136,468,258,3,6763.69,5
1137,468,473,4,1181.19,10
1138,468,122,-4,448.58,0
1139,469,236,1,6468.16,20
1140,470,501,4,6131.21,0
1141,471,100,4,4400.54,30
1142,471,111,3,1270.24,0
1143,472,419,1,1644.34,0
1144,472,341,4,525.68,5
1145,472,370,1,6522.68,10
1146,473,117,4,6428.11,0
1147,473,358,-2,4564.54,0
1148,473,437,5,5443.29,25
1149,474,6,5,334.5,0
1150,474,413,3,5401.3,5
1151,474,261,2,7363.7,25
1152,474,81,4,3550.79,0
1153,475,487,5,2000.33,0
1154,475,425,1,7840.6,20
1155,475,26,4,7724.14,50
1156,476,128,1,4749.26,25
1157,477,242,-1,5275.32,50
1158,477,277,5,4461.07,50
1159,477,325,-5,2069.4,0
1160,478,305,1,4909.91,0
1161,478,505,5,7441.16,20
1162,479,425,1,4763.51,0
1163,479,421,4,6024.26,0
1164,480,497,1,3931.15,0
1165,480,331,4,2061.11,0
1166,480,297,4,5922.05,30
1167,480,457,5,1000.11,50
1168,481,442,1,7297.46,0
1169,482,176,1,502.75,25
1170,482,29,1,533.89,0
1171,483,86,1,7225.3,30
1172,483,517,2,5644.35,50
1173,483,86,5,1258.19,0
1174,484,297,1,4346.26,50
1175,484,409,5,6580.75,0
1176,484,463,3,1192.1,0
1177,484,451,3,5925.82,5
1178,485,27,4,4358.89,0
1179,485,485,3,3408.42,15
1180,485,390,1,1520.66,5
1181,486,162,3,822.88,0
1182,487,517,5,1406.26,20
1183,487,489,2,6042.04,50
1184,487,121,1,4751.85,5
1185,487,434,3,798.65,50
1186,488,255,3,4005.41,30
1187,489,230,4,7160.73,30
1188,489,408,3,2896.94,25
1189,490,290,3,7089.66,20
1190,490,440,5,4419.71,10
1191,491,455,3,2567.91,0
1192,492,164,2,907.46,0
1193,493,282,5,6621.61,20
1194,493,228,5,102.71,50
1195,493,234,3,4308.36,30
1196,494,155,4,2142.4,25
1197,495,65,5,3456.82,50
1198,495,255,1,1794.17,0
1199,495,210,3,7898.37,0
1200,495,1,4,1785.42,20
1201,496,329,2,445.95,10
1202,496,170,5,3264.81,0
1203,496,508,3,2299.49,10
1204,497,33,3,869.16,15
1205,497,427,2,2261.44,50
1206,498,130,1,5948.65,0
1207,498,43,3,4628.55,30
1208,498,411,5,7269.67,0
1209,498,82,4,1249.14,10
1210,499,232,3,6797.55,0
1211,499,272,3,7361.02,20
1212,499,255,5,5339.03,50
1213,499,320,5,4986.51,25
1214,500,336,5,7150.93,0
1215,500,114,3,7833.28,0
1216,500,60,1,5806.81,0
1217,500,46,4,2046.53,20
1218,501,233,1,720.99,0
1219,501,213,5,6193.21,20
1220,501,103,4,3345.24,0
1221,502,8,3,540.91,25
1222,502,309,-1,5282.91,50
1223,502,184,2,7773.07,10
1224,503,446,3,7989.26,10
1225,504,269,4,2682.31,20
1226,504,323,-2,6344.97,10
1227,504,349,4,3971.23,25
1228,504,327,5,4612.56,10
1229,505,436,2,6461.59,0
1230,505,415,2,6279.62,10
1231,506,345,2,1556.17,20
1232,506,356,3,3232.27,15
1233,506,165,2,172.33,20
1234,506,463,2,1302.03,0
1235,507,138,4,3844.19,20
1236,507,81,3,3182.13,0
1237,507,382,2,7869.6,0
1238,507,398,5,2084.49,30
1239,508,111,1,7837.49,0
1240,509,131,5,3229.04,25
1241,509,367,2,1465.82,50
1242,509,457,4,7188.4,10
1243,509,169,2,3327.53,10
1244,510,55,1,976.17,0
1245,510,351,2,1907.58,25
1246,510,50,2,5601.83,20
1247,510,378,4,7792.25,0
1248,511,239,5,1110.54,30
1249,511,49,5,2100.42,10
1250,511,377,1,3490.97,10
1251,512,79,4,1250.57,5
1252,512,293,1,1629.04,25
1253,512,87,5,5918.18,25
1254,513,249,4,3245.34,5
1255,513,502,3,5460.29,0
1256,513,389,2,6954.12,30
1257,513,13,2,7192.14,15
1258,514,43,1,3157.5,5
1259,515,236,3,1635.46,20
1260,515,274,3,4074.03,0
1261,515,313,5,2715.09,5
1262,516,71,1,6919.46,0
1263,517,436,4,2364.19,0
1264,517,369,3,2302.95,10
1265,517,216,3,522.55,30
1266,517,223,5,5538.63,25
1267,518,247,5,5170.12,15
1268,518,262,5,4339.38,30
1269,518,436,5,6450.85,50
1270,518,63,5,6233.65,50
1271,519,108,3,5654.31,25
1272,519,386,3,5480.09,10
1273,519,391,2,807.38,50
1274,520,232,2,7246.01,30
1275,520,106,5,4219.56,5
1276,520,512,2,7884.11,30
1277,521,216,4,1341.22,50
1278,522,218,5,7400.81,50
1279,522,16,2,453.78,0
1280,523,396,2,116.69,0
1281,523,493,4,1005.45,0
1282,524,194,-1,760.53,10
1283,524,241,3,834.23,0
1284,524,88,5,2622.67,5
1285,524,283,5,474.18,25
1286,525,419,5,1640.4,10
1287,525,36,5,5442.62,0
1288,525,469,1,6207.45,0
1289,525,338,4,127.72,10
1290,526,447,4,2718.12,0
1291,526,276,4,5380.69,20
1292,526,380,1,7249.4,20
1293,526,289,3,5700.77,5
1294,527,276,4,894.52,50
1295,528,200,1,218.85,30
1296,528,145,4,1698.19,30
1297,528,415,4,4583.0,50
1298,528,240,2,3727.0,0
1299,529,122,5,7191.88,50
1300,529,75,4,5488.81,25
1301,529,185,3,6442.52,20
1302,529,387,3,712.52,25
1303,530,136,5,275.99,0
1304,531,192,3,7710.8,30
1305,531,6,-4,7824.45,30
1306,531,473,5,1199.68,0
1307,531,472,3,2583.4,0
1308,532,500,4,812.68,0
1309,532,99,3,1560.54,0
1310,532,149,5,6694.81,30
1311,532,142,3,5730.88,20
1312,533,343,3,1213.21,25
1313,533,376,5,3649.3,10
1314,533,355,3,931.36,30
1315,533,327,3,6684.17,0
1316,534,130,5,6774.88,0
1317,534,19,3,100.48,50
1318,534,420,1,3254.46,15
1319,534,140,3,3728.93,5
1320,535,336,4,4074.48,30
1321,535,188,-3,802.78,30
1322,535,93,2,5764.91,5
1323,536,383,4,7538.62,30
1324,536,61,1,565.45,15
1325,537,183,1,7800.32,50
1326,538,191,1,5289.8,15
1327,538,233,4,7052.88,15
1328,538,45,4,4599.14,5
1329,538,322,1,6496.33,50
1330,539,517,1,2125.76,0
1331,540,145,5,5623.1,5
1332,540,219,5,3364.31,30
1333,540,484,4,4801.91,10
1334,541,145,4,795.92,50
1335,542,219,2,6506.4,0
1336,542,361,1,2725.09,0
1337,542,71,5,3285.93,0
1338,542,449,4,1785.35,15
1339,543,156,5,6608.47,15
1340,543,446,4,3304.49,10
1341,543,225,1,3637.66,50
1342,544,311,3,4076.7,30
1343,544,416,2,1900.03,10
1344,544,457,2,2713.7,0
1345,545,344,3,3208.44,25
1346,545,211,3,7691.28,0
1347,545,35,5,6614.75,50
1348,545,110,5,7228.28,15
1349,546,105,4,2544.84,0
1350,547,520,1,7974.57,25
1351,547,146,4,7891.61,0
1352,548,56,3,3616.96,20
1353,548,380,2,287.96,50
1354,548,86,2,7367.35,10
1355,549,449,1,5368.21,0
1356,549,61,3,7210.77,15
1357,550,81,2,6100.42,0
1358,551,356,1,6916.31,0
1359,551,348,5,5106.36,50
1360,551,103,1,446.22,25
1361,552,51,2,3763.2,30
1362,552,29,3,4760.11,15
1363,552,10,2,6650.95,0
1364,552,312,4,5452.55,5
1365,553,285,2,4673.93,0
1366,554,47,2,7038.47,20
1367,554,66,5,7781.2,10
1368,554,227,1,5052.2,0
1369,555,368,5,1476.67,30
1370,555,349,3,2024.68,15
1371,555,61,2,3164.59,0
1372,556,408,4,4663.11,0
1373,556,61,5,7320.66,30
1374,556,270,1,5765.32,25
1375,556,513,1,7173.97,25
1376,557,296,2,7655.69,5
1377,557,231,3,7709.12,15
1378,557,161,-1,3977.13,20
1379,558,12,-3,1369.37,15
1380,558,262,1,7884.41,15
1381,558,471,2,1550.79,0
1382,559,154,2,5059.12,50
1383,559,72,2,2530.95,0
1384,559,432,1,352.39,0
1385,560,424,3,5133.93,30
1386,561,91,-2,7102.55,0
1387,561,7,4,1837.56,0
1388,561,343,3,2742.64,25
1389,562,176,3,6899.56,0
1390,562,172,5,6191.42,10
1391,562,430,4,7630.68,5
1392,562,469,2,7089.48,0
1393,563,475,3,714.13,25
1394,563,118,1,1096.05,25
1395,563,7,1,6750.64,5
1396,564,176,2,7663.74,0
1397,564,501,1,7292.05,0
1398,565,516,3,3526.51,0
1399,566,84,2,2725.29,30
1400,566,482,5,4594.9,25
1401,566,46,2,844.15,30
1402,566,491,1,6207.7,5
1403,567,492,1,3065.96,0
1404,567,55,2,2281.28,10
1405,568,167,5,5806.82,25
1406,569,131,1,1788.64,10
1407,570,91,2,1328.35,10
1408,570,135,3,7900.48,5
1409,571,201,1,7632.54,15
1410,572,37,2,5904.81,0
1411,573,225,1,5743.71,0
1412,573,131,2,3567.36,15
1413,574,516,2,1632.31,0
1414,575,406,4,471.58,10
1415,576,237,1,6616.54,15
1416,576,99,4,2911.29,50
1417,577,92,2,5501.92,0
1418,577,481,4,6522.34,0
1419,578,224,4,422.93,0
1420,578,283,1,330.46,5
1421,578,84,1,3195.87,0
1422,579,376,1,210.54,0
1423,579,403,4,3011.74,20
1424,580,87,1,5633.37,0
1425,580,62,5,3210.36,15
1426,580,308,3,6252.54,10
1427,580,314,1,3508.73,5
1428,581,386,2,2815.94,10
1429,581,395,2,1122.86,0
1430,582,151,4,1028.02,10
1431,582,352,3,3346.39,0
1432,583,41,3,901.15,30
1433,583,101,5,7598.23,50
1434,583,319,5,1265.4,5
1435,584,206,5,3104.1,5
1436,585,472,2,5789.31,10
1437,585,242,2,5367.01,15
1438,585,247,2,7598.96,0
1439,586,512,1,2990.17,30
1440,587,479,1,5778.27,15
1441,587,512,4,4553.35,10
1442,587,344,3,3270.88,10
1443,587,484,2,1995.44,15
1444,588,392,4,5852.25,30
1445,588,81,1,7256.96,0
1446,588,9,2,3022.52,30
1447,589,350,5,2520.16,0
1448,589,381,2,4807.96,15
1449,589,187,5,2486.49,25
1450,590,140,-2,6973.91,10
1451,591,273,3,4749.16,0
1452,591,54,2,7471.69,10
1453,592,426,5,2057.72,0
1454,592,219,1,2602.21,10
1455,592,232,1,3359.93,25
1456,593,508,-1,5200.37,0
1457,594,458,2,1049.95,15
1458,594,161,1,4500.15,15
1459,594,181,2,7758.74,10
1460,595,50,5,2152.12,25
1461,595,26,1,5178.24,0
1462,595,228,5,2797.35,0
1463,595,410,4,1143.25,20
1464,596,286,4,3797.44,0
1465,596,157,1,468.47,15
1466,596,334,4,596.77,15
1467,597,132,-1,1300.67,0
1468,598,123,3,3758.61,5
1469,599,127,1,1891.0,50
1470,599,507,2,4279.78,0
1471,599,388,2,1667.83,5
1472,599,401,5,5702.58,30
1473,600,253,1,1573.25,25
1474,600,361,3,3050.88,50
1475,601,233,2,1291.13,25
1476,601,179,5,4225.48,50
1477,602,363,3,3842.08,5
1478,603,359,2,3471.89,30
1479,603,471,1,823.94,0
1480,604,518,5,4896.36,0
1481,605,128,2,879.5,25
1482,605,228,2,2898.34,30
1483,606,269,1,3994.66,20
1484,606,206,5,6256.87,25
1485,607,222,4,1135.09,5
1486,607,18,2,1374.95,30
1487,607,355,1,2407.09,0
1488,608,59,2,7671.0,20
1489,608,217,4,7118.58,15
1490,609,251,1,2013.72,25
1491,609,279,1,1006.45,0
1492,609,242,4,3985.03,0
1493,610,313,4,1910.01,30
1494,611,226,5,207.06,0
1495,612,409,2,552.92,10
1496,612,396,2,5788.75,15
1497,612,47,1,2287.11,25
1498,612,69,3,4592.55,0
1499,613,80,1,5791.0,0
1500,613,439,5,5418.52,15
1501,613,385,-3,7473.43,0
1502,614,190,5,4422.26,15
1503,614,19,1,104.17,0
1504,615,73,2,1350.54,0
1505,615,92,5,4019.43,0
1506,615,250,2,7532.33,50
1507,616,416,5,4302.64,25
1508,616,76,1,4233.44,5
1509,616,82,2,7156.25,5
1510,616,399,5,1564.46,25
1511,617,487,4,5594.08,30
1512,618,317,3,5135.48,5
1513,618,337,2,824.39,20
1514,618,343,3,7635.12,50
1515,618,124,2,1243.38,0
1516,619,388,3,6219.31,25
1517,620,492,3,3703.15,10
1518,620,476,1,109.41,20
1519,620,509,4,4403.57,20
1520,621,92,3,4785.38,10
1521,621,437,4,3146.69,15
1522,621,417,1,2711.94,0
1523,621,204,2,5622.35,25
1524,622,437,5,7802.91,50
1525,623,367,4,968.29,50
1526,623,211,2,3103.24,15
1527,624,377,3,5780.23,0
1528,625,212,1,1372.71,20
1529,625,297,4,7900.84,15
1530,625,344,5,4520.77,50
1531,626,254,3,3370.19,20
1532,626,227,3,6054.38,10
1533,626,125,3,6305.96,10
1534,626,249,4,4867.5,5
1535,627,277,3,2352.2,50
1536,627,176,4,4254.01,30
1537,627,431,2,4787.24,30
1538,628,277,5,5816.01,5
1539,628,457,1,918.53,0
1540,629,45,1,1009.63,25
1541,629,357,4,7203.98,30
1542,630,345,3,6296.52,15
1543,630,39,4,1142.1,0
1544,631,312,1,2297.29,20
1545,631,229,4,1272.22,50
1546,632,110,1,5924.64,15
1547,633,403,1,6923.82,15
1548,633,339,3,4799.75,5
1549,634,81,4,4487.48,20
1550,634,370,5,7560.62,10
1551,634,407,5,2149.06,15
1552,635,380,2,1860.3,30
1553,635,196,1,2443.32,0
1554,635,35,4,5398.91,0
1555,635,272,2,3714.4,0
1556,636,462,2,247.86,5
1557,636,29,5,5957.47,20
1558,636,145,1,7222.69,15
1559,636,52,5,3113.29,50
1560,637,293,1,7781.0,25
1561,637,310,1,1587.76,0
1562,638,49,3,1904.21,15
1563,638,433,2,4516.77,10
1564,639,204,3,6037.69,0
1565,639,240,2,7952.73,50
1566,639,111,1,1162.09,20
1567,639,225,2,178.69,0
1568,640,439,3,3583.69,0
1569,640,438,4,6544.7,25
1570,641,256,4,2844.25,15
1571,641,58,1,5169.86,5
1572,642,265,2,5904.26,30
1573,643,48,2,1812.6,0
1574,643,17,2,3721.78,50
1575,643,136,1,1388.05,0
1576,643,424,3,3049.07,25
1577,644,488,5,6231.88,0
1578,644,188,4,2157.56,0
1579,644,233,3,2942.11,30
1580,645,348,2,3806.37,0
1581,645,325,5,606.3,0
1582,645,395,5,7650.7,15
1583,645,520,4,2325.8,10
1584,646,79,2,5054.89,25
1585,646,123,2,767.84,0
1586,647,426,5,5605.42,30
1587,647,466,5,7339.01,0
1588,647,231,1,3929.38,0
1589,647,258,5,918.2,50
1590,648,506,2,5908.23,0
1591,648,398,1,1222.63,25
1592,648,168,3,4504.69,0
1593,649,385,3,1282.26,0
1594,650,392,4,5512.28,10
1595,650,201,2,5946.3,0
1596,651,313,3,3598.27,0
1597,651,339,5,4042.86,50
1598,652,384,3,6455.07,0
1599,653,195,5,663.83,15
1600,653,407,4,5028.92,0
1601,653,325,4,1752.7,50
1602,653,486,4,1561.39,25
1603,654,18,2,2933.67,0
1604,654,86,4,3255.0,30
1605,654,162,2,1157.19,15
1606,655,224,5,663.55,20
1607,655,412,1,2610.19,50
1608,656,419,4,5380.16,0
1609,656,44,2,5809.49,0
1610,657,28,4,5339.64,50
1611,657,229,5,1636.8,0
1612,657,230,5,419.54,10
1613,657,156,2,5174.69,0
1614,658,116,2,3039.69,10
1615,659,512,5,3539.98,20
1616,659,113,4,166.65,50
1617,659,399,5,4494.55,0
1618,660,44,3,6713.66,0
1619,660,453,4,7431.74,25
1620,660,336,5,6672.08,30
1621,661,122,4,6974.71,10
1622,661,185,5,1121.48,10
1623,661,149,1,5747.39,20
1624,661,66,2,1545.87,10
1625,662,116,3,2098.19,5
1626,663,115,4,7344.59,50
1627,663,417,1,4958.48,0
1628,663,99,5,7816.44,10
1629,664,21,5,976.06,30
1630,664,22,1,3512.73,20
1631,665,166,1,2847.9,5
1632,665,99,5,4397.38,5
1633,666,277,3,2680.44,0
1634,667,364,5,4443.68,0
1635,667,176,5,7406.75,50
1636,668,168,1,4318.46,20
1637,669,212,4,6876.58,0
1638,669,220,5,3144.38,5
1639,669,345,4,6001.17,30
1640,669,182,1,7711.45,20
1641,670,112,4,3529.02,10
1642,670,161,1,1599.99,30
1643,670,102,2,5763.48,0
1644,670,358,5,5875.61,5
1645,671,489,4,5853.75,0
1646,671,416,3,6137.61,0
1647,672,380,4,5240.08,20
1648,672,103,5,5114.95,30
1649,672,479,3,692.98,0
1650,672,516,5,3337.04,25
1651,673,253,3,3410.09,30
1652,674,155,3,1507.74,0
1653,674,394,4,5597.86,20
1654,674,142,2,2895.82,0
1655,675,167,4,4972.27,50
1656,675,10,3,4858.52,20
1657,675,24,4,7104.1,50
1658,676,422,3,1227.48,50
1659,676,449,4,7976.43,0
1660,676,4,5,3927.01,30
1661,676,262,5,3712.55,25
1662,677,78,5,2345.39,10
1663,677,310,5,4905.27,30
1664,677,352,1,2016.0,25
1665,678,110,4,4337.84,30
1666,678,272,4,4715.81,0
1667,679,404,-3,4878.93,30
1668,679,168,1,1450.12,0
1669,679,410,4,3723.58,20
1670,680,184,5,583.53,30
1671,680,107,3,2096.04,30
1672,680,195,-2,7030.35,50
1673,681,243,3,5367.38,30
1674,682,356,3,5973.75,0
1675,682,458,4,1968.84,0
1676,682,48,3,473.22,5
1677,682,105,3,6102.2,20
1678,683,397,-2,7749.1,15
1679,683,197,3,2162.37,50
1680,683,443,4,5353.23,10
1681,684,122,5,6113.24,0
1682,684,32,5,3374.12,0
1683,684,126,1,1711.95,15
1684,684,259,1,7359.58,10
1685,685,281,5,441.8,25
1686,685,384,3,4513.15,20
1687,686,120,3,3084.86,0
1688,686,490,3,4929.13,20
1689,687,186,3,6168.14,0
1690,687,302,1,2721.1,5
1691,688,311,1,2527.7,20
1692,688,229,5,6305.19,15
1693,688,231,5,1448.71,5
1694,688,295,-3,6660.45,0
1695,689,58,3,1413.17,50
1696,689,94,1,3215.65,0
1697,689,147,1,6255.15,5
1698,690,253,4,6201.97,30
1699,690,333,5,2635.78,15
1700,690,355,2,5381.89,0
1701,690,119,2,2569.76,20
1702,691,57,4,763.86,0
1703,691,372,3,4279.83,0
1704,691,315,3,2140.78,25
1705,692,366,4,2992.36,5
1706,692,115,2,7003.38,10
1707,692,471,4,4686.59,50
1708,693,38,3,7220.29,5
1709,693,228,3,4133.31,0
1710,694,206,1,3428.15,0
1711,694,187,2,4217.21,50
1712,695,70,1,4097.62,0
1713,695,202,3,3891.36,25
1714,695,324,1,4483.33,0
1715,695,419,1,1065.59,10
1716,696,52,2,5858.61,25
1717,696,436,1,6921.47,15
1718,696,509,4,2305.81,20
1719,697,408,4,3093.31,0
1720,698,264,3,6527.7,0
1721,699,30,4,7257.68,0
1722,699,349,1,4304.9,30
1723,699,349,4,234.0,5
1724,699,420,2,771.38,50
1725,700,305,3,2428.99,10
1726,700,469,5,7217.46,50
1727,700,503,5,1448.5,15
